comment_id	label	confidence
25181	NO	[1.0, 0.0, 0.0, 0.0]
22545	NO	[0.8, 0.2, 0.0, 0.0]
41518	NO	[0.6, 0.1, 0.3, 0.0]
59529	NO	[1.0, 0.0, 0.0, 0.0]
32390	NO	[1.0, 0.0, 0.0, 0.0]
22339	NO	[1.0, 0.0, 0.0, 0.0]
30189	OFP	[0.2, 0.0, 0.8, 0.0]
27506	NO	[1.0, 0.0, 0.0, 0.0]
17643	OFP	[0.0, 0.2, 0.6, 0.2]
47425	NO	[0.8, 0.1, 0.0, 0.1]
5587	NO	[0.7, 0.3, 0.0, 0.0]
11324	NO	[1.0, 0.0, 0.0, 0.0]
33940	NO	[1.0, 0.0, 0.0, 0.0]
53270	NO	[1.0, 0.0, 0.0, 0.0]
51228	NO	[0.8, 0.1, 0.1, 0.0]
45932	OFP	[0.1, 0.1, 0.8, 0.0]
58507	OFP	[0.1, 0.1, 0.8, 0.0]
56136	OFP	[0.0, 0.3, 0.7, 0.0]
1259	NO	[0.9, 0.0, 0.1, 0.0]
59012	NO	[1.0, 0.0, 0.0, 0.0]
280	NO	[0.9, 0.1, 0.0, 0.0]
21397	NO	[1.0, 0.0, 0.0, 0.0]
36503	NO	[1.0, 0.0, 0.0, 0.0]
16810	NOM	[0.1, 0.8, 0.0, 0.1]
16509	NO	[0.6, 0.3, 0.1, 0.0]
26685	OFP	[0.4, 0.1, 0.5, 0.0]
17414	NO	[1.0, 0.0, 0.0, 0.0]
26084	NO	[1.0, 0.0, 0.0, 0.0]
18024	NO	[0.9, 0.0, 0.1, 0.0]
25975	NO	[0.8, 0.2, 0.0, 0.0]
20838	NO	[1.0, 0.0, 0.0, 0.0]
18537	NO	[1.0, 0.0, 0.0, 0.0]
3551	NO	[1.0, 0.0, 0.0, 0.0]
40522	NO	[0.6, 0.1, 0.3, 0.0]
19183	OFP	[0.0, 0.0, 1.0, 0.0]
59020	NO	[1.0, 0.0, 0.0, 0.0]
35316	NO	[1.0, 0.0, 0.0, 0.0]
47467	NO	[0.6, 0.4, 0.0, 0.0]
39822	NO	[0.7, 0.1, 0.2, 0.0]
46037	NOM	[0.1, 0.9, 0.0, 0.0]
46237	NO	[0.9, 0.0, 0.1, 0.0]
36262	OFG	[0.2, 0.1, 0.0, 0.7]
7356	NO	[0.5, 0.3, 0.2, 0.0]
37628	NO	[1.0, 0.0, 0.0, 0.0]
43079	NO	[0.6, 0.3, 0.1, 0.0]
15530	NO	[0.9, 0.0, 0.1, 0.0]
41238	NO	[0.8, 0.2, 0.0, 0.0]
59686	NO	[0.9, 0.0, 0.1, 0.0]
56439	NO	[0.9, 0.1, 0.0, 0.0]
33261	NO	[0.5, 0.1, 0.2, 0.2]
34519	NO	[1.0, 0.0, 0.0, 0.0]
31445	NOM	[0.1, 0.9, 0.0, 0.0]
34960	NO	[1.0, 0.0, 0.0, 0.0]
14575	NO	[0.6, 0.1, 0.3, 0.0]
54685	OFP	[0.4, 0.1, 0.5, 0.0]
50453	NO	[1.0, 0.0, 0.0, 0.0]
56172	NO	[1.0, 0.0, 0.0, 0.0]
15510	NO	[0.9, 0.1, 0.0, 0.0]
53974	OFP	[0.3, 0.0, 0.7, 0.0]
17729	NO	[1.0, 0.0, 0.0, 0.0]
56311	NO	[0.5, 0.5, 0.0, 0.0]
3841	NO	[0.9, 0.1, 0.0, 0.0]
52406	NO	[1.0, 0.0, 0.0, 0.0]
4236	NO	[0.9, 0.1, 0.0, 0.0]
2094	NO	[0.8, 0.0, 0.2, 0.0]
13466	OFP	[0.0, 0.2, 0.7, 0.1]
6428	OFP	[0.0, 0.1, 0.9, 0.0]
46763	NO	[0.7, 0.0, 0.3, 0.0]
46502	NO	[1.0, 0.0, 0.0, 0.0]
23519	NO	[0.9, 0.0, 0.1, 0.0]
2498	NO	[0.8, 0.0, 0.2, 0.0]
25990	NO	[1.0, 0.0, 0.0, 0.0]
47621	NOM	[0.2, 0.6, 0.1, 0.1]
25861	OFP	[0.5, 0.0, 0.5, 0.0]
49713	NO	[0.7, 0.3, 0.0, 0.0]
22282	NO	[1.0, 0.0, 0.0, 0.0]
43983	NO	[1.0, 0.0, 0.0, 0.0]
4933	NO	[0.6, 0.0, 0.4, 0.0]
57861	NO	[1.0, 0.0, 0.0, 0.0]
33278	NO	[0.8, 0.1, 0.1, 0.0]
4485	NOM	[0.4, 0.5, 0.1, 0.0]
14734	NO	[1.0, 0.0, 0.0, 0.0]
37258	NO	[0.9, 0.0, 0.1, 0.0]
30032	NO	[1.0, 0.0, 0.0, 0.0]
28196	NO	[0.7, 0.2, 0.0, 0.1]
32942	NO	[1.0, 0.0, 0.0, 0.0]
46147	NO	[1.0, 0.0, 0.0, 0.0]
50295	NO	[1.0, 0.0, 0.0, 0.0]
15793	OFP	[0.2, 0.2, 0.6, 0.0]
41886	NO	[0.8, 0.1, 0.1, 0.0]
33803	NO	[0.5, 0.5, 0.0, 0.0]
5578	OFP	[0.1, 0.2, 0.7, 0.0]
46580	NO	[0.7, 0.1, 0.2, 0.0]
51468	NO	[1.0, 0.0, 0.0, 0.0]
3200	NO	[1.0, 0.0, 0.0, 0.0]
40816	NO	[1.0, 0.0, 0.0, 0.0]
50027	NO	[1.0, 0.0, 0.0, 0.0]
13084	OFP	[0.0, 0.0, 1.0, 0.0]
18578	NO	[0.8, 0.0, 0.0, 0.2]
46848	NO	[0.8, 0.1, 0.1, 0.0]
21239	NO	[1.0, 0.0, 0.0, 0.0]
59356	NO	[1.0, 0.0, 0.0, 0.0]
21438	NOM	[0.1, 0.5, 0.4, 0.0]
13374	NO	[1.0, 0.0, 0.0, 0.0]
5822	NO	[1.0, 0.0, 0.0, 0.0]
19109	NOM	[0.1, 0.6, 0.2, 0.1]
5504	OFP	[0.4, 0.0, 0.6, 0.0]
34594	NO	[0.8, 0.1, 0.1, 0.0]
53509	OFP	[0.2, 0.1, 0.7, 0.0]
10102	NO	[0.9, 0.0, 0.1, 0.0]
44439	NO	[0.5, 0.1, 0.4, 0.0]
10674	NO	[1.0, 0.0, 0.0, 0.0]
7729	OFP	[0.1, 0.1, 0.8, 0.0]
37814	NOM	[0.0, 0.9, 0.1, 0.0]
38214	NO	[0.8, 0.0, 0.2, 0.0]
39441	OFP	[0.2, 0.3, 0.5, 0.0]
31682	NO	[0.6, 0.0, 0.1, 0.3]
39304	NO	[1.0, 0.0, 0.0, 0.0]
9635	NO	[1.0, 0.0, 0.0, 0.0]
9505	NO	[0.9, 0.0, 0.1, 0.0]
19949	NO	[1.0, 0.0, 0.0, 0.0]
21379	OFG	[0.1, 0.2, 0.0, 0.7]
9017	NO	[0.6, 0.1, 0.2, 0.1]
6420	NO	[0.5, 0.3, 0.1, 0.1]
13665	NO	[1.0, 0.0, 0.0, 0.0]
5412	NO	[1.0, 0.0, 0.0, 0.0]
42555	NO	[1.0, 0.0, 0.0, 0.0]
8485	NO	[1.0, 0.0, 0.0, 0.0]
19891	NO	[1.0, 0.0, 0.0, 0.0]
17754	NOM	[0.0, 1.0, 0.0, 0.0]
50511	NO	[0.9, 0.0, 0.1, 0.0]
24717	NO	[0.6, 0.0, 0.4, 0.0]
13564	NO	[0.9, 0.1, 0.0, 0.0]
40410	NOM	[0.1, 0.8, 0.1, 0.0]
14862	NO	[0.8, 0.1, 0.1, 0.0]
19348	NOM	[0.0, 1.0, 0.0, 0.0]
39044	NO	[0.9, 0.0, 0.1, 0.0]
39006	NO	[0.7, 0.1, 0.2, 0.0]
31429	NO	[0.7, 0.1, 0.2, 0.0]
13885	NO	[1.0, 0.0, 0.0, 0.0]
42606	OFP	[0.4, 0.1, 0.5, 0.0]
13668	NOM	[0.0, 0.8, 0.2, 0.0]
56419	NO	[1.0, 0.0, 0.0, 0.0]
54386	NO	[1.0, 0.0, 0.0, 0.0]
54073	NO	[1.0, 0.0, 0.0, 0.0]
45384	NO	[1.0, 0.0, 0.0, 0.0]
40204	NOM	[0.0, 0.6, 0.4, 0.0]
21696	NO	[0.8, 0.2, 0.0, 0.0]
12811	OFP	[0.3, 0.0, 0.7, 0.0]
40871	OFP	[0.5, 0.0, 0.5, 0.0]
42774	NO	[1.0, 0.0, 0.0, 0.0]
59102	NO	[1.0, 0.0, 0.0, 0.0]
54834	OFP	[0.0, 0.1, 0.9, 0.0]
26183	OFP	[0.3, 0.1, 0.5, 0.1]
50099	NOM	[0.1, 0.7, 0.2, 0.0]
37187	OFG	[0.1, 0.3, 0.0, 0.6]
9424	OFP	[0.0, 0.0, 1.0, 0.0]
36966	NO	[0.6, 0.1, 0.3, 0.0]
2577	NO	[0.9, 0.0, 0.1, 0.0]
52016	NO	[1.0, 0.0, 0.0, 0.0]
59017	NO	[1.0, 0.0, 0.0, 0.0]
7134	NO	[0.9, 0.1, 0.0, 0.0]
24708	NOM	[0.2, 0.6, 0.2, 0.0]
29796	NO	[0.9, 0.0, 0.1, 0.0]
46137	NO	[1.0, 0.0, 0.0, 0.0]
6378	NO	[0.7, 0.2, 0.0, 0.1]
7664	NO	[1.0, 0.0, 0.0, 0.0]
21979	NO	[0.8, 0.0, 0.0, 0.2]
52003	NO	[0.8, 0.1, 0.1, 0.0]
22388	NO	[1.0, 0.0, 0.0, 0.0]
36469	NO	[1.0, 0.0, 0.0, 0.0]
40031	NO	[1.0, 0.0, 0.0, 0.0]
32394	OFP	[0.0, 0.1, 0.8, 0.1]
54471	NO	[0.7, 0.3, 0.0, 0.0]
9681	OFP	[0.1, 0.4, 0.5, 0.0]
49661	NO	[1.0, 0.0, 0.0, 0.0]
55497	NOM	[0.0, 0.6, 0.4, 0.0]
29521	NO	[1.0, 0.0, 0.0, 0.0]
35840	NO	[0.8, 0.0, 0.1, 0.1]
51803	NO	[1.0, 0.0, 0.0, 0.0]
50312	NO	[0.7, 0.3, 0.0, 0.0]
374	NO	[1.0, 0.0, 0.0, 0.0]
47912	NO	[1.0, 0.0, 0.0, 0.0]
5039	NO	[1.0, 0.0, 0.0, 0.0]
24096	NO	[0.9, 0.0, 0.0, 0.1]
48675	NO	[0.8, 0.1, 0.0, 0.1]
14820	NO	[0.9, 0.1, 0.0, 0.0]
54476	OFG	[0.3, 0.2, 0.0, 0.5]
46437	NO	[0.5, 0.1, 0.4, 0.0]
55188	NO	[1.0, 0.0, 0.0, 0.0]
23876	NO	[1.0, 0.0, 0.0, 0.0]
28712	OFP	[0.0, 0.2, 0.8, 0.0]
52647	OFG	[0.1, 0.1, 0.0, 0.8]
7400	NO	[1.0, 0.0, 0.0, 0.0]
50061	NO	[1.0, 0.0, 0.0, 0.0]
53737	NO	[1.0, 0.0, 0.0, 0.0]
8226	OFP	[0.4, 0.1, 0.5, 0.0]
30237	NO	[1.0, 0.0, 0.0, 0.0]
56100	OFP	[0.1, 0.0, 0.9, 0.0]
13758	NO	[1.0, 0.0, 0.0, 0.0]
51035	OFP	[0.1, 0.1, 0.8, 0.0]
15498	NO	[1.0, 0.0, 0.0, 0.0]
12000	NO	[1.0, 0.0, 0.0, 0.0]
12799	NO	[1.0, 0.0, 0.0, 0.0]
28083	NO	[0.5, 0.0, 0.5, 0.0]
17551	NO	[1.0, 0.0, 0.0, 0.0]
25300	NO	[1.0, 0.0, 0.0, 0.0]
56568	NO	[0.5, 0.0, 0.5, 0.0]
38052	OFP	[0.1, 0.0, 0.9, 0.0]
47348	OFP	[0.2, 0.2, 0.6, 0.0]
16980	NO	[1.0, 0.0, 0.0, 0.0]
29318	OFP	[0.2, 0.0, 0.8, 0.0]
52855	NOM	[0.0, 0.8, 0.0, 0.2]
50659	NO	[1.0, 0.0, 0.0, 0.0]
24330	NO	[1.0, 0.0, 0.0, 0.0]
46780	NOM	[0.1, 0.8, 0.0, 0.1]
4704	NOM	[0.2, 0.8, 0.0, 0.0]
30321	OFP	[0.0, 0.1, 0.9, 0.0]
2427	OFP	[0.2, 0.0, 0.8, 0.0]
28374	NO	[0.7, 0.0, 0.2, 0.1]
36878	NO	[1.0, 0.0, 0.0, 0.0]
19040	OFP	[0.0, 0.3, 0.7, 0.0]
1932	OFP	[0.3, 0.2, 0.5, 0.0]
51546	OFP	[0.3, 0.2, 0.5, 0.0]
23457	NO	[0.8, 0.2, 0.0, 0.0]
22090	NO	[1.0, 0.0, 0.0, 0.0]
42967	NO	[0.6, 0.4, 0.0, 0.0]
18421	NOM	[0.0, 0.7, 0.0, 0.3]
41249	NO	[1.0, 0.0, 0.0, 0.0]
37186	NO	[0.8, 0.0, 0.2, 0.0]
50573	NO	[0.8, 0.0, 0.2, 0.0]
1812	NO	[1.0, 0.0, 0.0, 0.0]
33572	NO	[0.9, 0.0, 0.1, 0.0]
15176	NO	[0.8, 0.0, 0.2, 0.0]
19811	OFP	[0.0, 0.0, 1.0, 0.0]
5235	NO	[1.0, 0.0, 0.0, 0.0]
50676	OFP	[0.0, 0.0, 1.0, 0.0]
3575	NO	[1.0, 0.0, 0.0, 0.0]
12252	NO	[0.9, 0.1, 0.0, 0.0]
35423	NO	[1.0, 0.0, 0.0, 0.0]
50520	NO	[1.0, 0.0, 0.0, 0.0]
58437	NO	[0.6, 0.4, 0.0, 0.0]
29352	NO	[0.7, 0.0, 0.3, 0.0]
3311	NO	[1.0, 0.0, 0.0, 0.0]
17066	NO	[0.9, 0.1, 0.0, 0.0]
17377	OFG	[0.3, 0.2, 0.0, 0.5]
29512	NO	[1.0, 0.0, 0.0, 0.0]
48265	NOM	[0.2, 0.5, 0.1, 0.2]
27172	NO	[1.0, 0.0, 0.0, 0.0]
51445	NO	[1.0, 0.0, 0.0, 0.0]
52190	OFP	[0.0, 0.2, 0.8, 0.0]
24494	OFP	[0.0, 0.1, 0.9, 0.0]
51090	NO	[1.0, 0.0, 0.0, 0.0]
58012	NO	[1.0, 0.0, 0.0, 0.0]
41243	NO	[1.0, 0.0, 0.0, 0.0]
53886	NO	[1.0, 0.0, 0.0, 0.0]
50067	NO	[1.0, 0.0, 0.0, 0.0]
52386	NO	[0.5, 0.1, 0.4, 0.0]
3788	NO	[0.9, 0.1, 0.0, 0.0]
31875	NO	[1.0, 0.0, 0.0, 0.0]
1904	NO	[1.0, 0.0, 0.0, 0.0]
23035	NOM	[0.4, 0.6, 0.0, 0.0]
27473	OFP	[0.0, 0.0, 1.0, 0.0]
31958	NO	[1.0, 0.0, 0.0, 0.0]
24240	NO	[1.0, 0.0, 0.0, 0.0]
28157	NO	[1.0, 0.0, 0.0, 0.0]
46225	NO	[1.0, 0.0, 0.0, 0.0]
34183	OFP	[0.1, 0.1, 0.8, 0.0]
8244	OFP	[0.2, 0.1, 0.7, 0.0]
35572	OFP	[0.0, 0.2, 0.8, 0.0]
22378	OFP	[0.0, 0.2, 0.8, 0.0]
2683	NO	[0.9, 0.1, 0.0, 0.0]
34227	NO	[0.9, 0.1, 0.0, 0.0]
23084	NO	[0.7, 0.3, 0.0, 0.0]
47406	NO	[0.5, 0.0, 0.5, 0.0]
15075	NO	[0.8, 0.0, 0.0, 0.2]
13453	NO	[1.0, 0.0, 0.0, 0.0]
27886	OFP	[0.0, 0.0, 1.0, 0.0]
51151	OFP	[0.4, 0.0, 0.6, 0.0]
56331	NO	[1.0, 0.0, 0.0, 0.0]
49642	NO	[1.0, 0.0, 0.0, 0.0]
37158	NOM	[0.3, 0.7, 0.0, 0.0]
25682	NO	[0.9, 0.0, 0.1, 0.0]
52796	NO	[0.6, 0.0, 0.3, 0.1]
32153	NO	[1.0, 0.0, 0.0, 0.0]
2613	NO	[0.9, 0.0, 0.1, 0.0]
21213	OFG	[0.2, 0.0, 0.0, 0.8]
37927	OFP	[0.2, 0.0, 0.7, 0.1]
55612	NO	[1.0, 0.0, 0.0, 0.0]
53174	NOM	[0.2, 0.5, 0.3, 0.0]
56557	NO	[1.0, 0.0, 0.0, 0.0]
6403	NO	[0.8, 0.1, 0.1, 0.0]
35827	NOM	[0.0, 1.0, 0.0, 0.0]
9713	NO	[1.0, 0.0, 0.0, 0.0]
26931	NO	[0.5, 0.3, 0.2, 0.0]
9574	NO	[0.7, 0.1, 0.2, 0.0]
26838	NO	[1.0, 0.0, 0.0, 0.0]
43639	NO	[1.0, 0.0, 0.0, 0.0]
13513	NO	[1.0, 0.0, 0.0, 0.0]
42318	OFG	[0.0, 0.4, 0.0, 0.6]
51737	OFP	[0.1, 0.1, 0.8, 0.0]
24431	OFP	[0.1, 0.1, 0.8, 0.0]
47446	NO	[1.0, 0.0, 0.0, 0.0]
53531	NO	[1.0, 0.0, 0.0, 0.0]
26182	NO	[0.6, 0.2, 0.0, 0.2]
21960	NO	[1.0, 0.0, 0.0, 0.0]
50287	OFP	[0.2, 0.1, 0.7, 0.0]
57214	NO	[0.8, 0.1, 0.1, 0.0]
17092	NO	[1.0, 0.0, 0.0, 0.0]
16641	OFP	[0.0, 0.0, 1.0, 0.0]
22683	NO	[0.5, 0.1, 0.4, 0.0]
39484	NO	[1.0, 0.0, 0.0, 0.0]
3294	NO	[0.9, 0.0, 0.1, 0.0]
58831	NO	[0.7, 0.1, 0.2, 0.0]
42858	OFG	[0.1, 0.4, 0.0, 0.5]
43318	NO	[1.0, 0.0, 0.0, 0.0]
58822	NOM	[0.2222222222222222, 0.7777777777777778, 0.0, 0.0]
55237	NO	[1.0, 0.0, 0.0, 0.0]
10416	NO	[1.0, 0.0, 0.0, 0.0]
19333	OFP	[0.2, 0.2, 0.6, 0.0]
29044	NO	[1.0, 0.0, 0.0, 0.0]
3801	OFP	[0.0, 0.1, 0.9, 0.0]
22268	NO	[1.0, 0.0, 0.0, 0.0]
59070	OFP	[0.0, 0.1, 0.9, 0.0]
29378	NO	[1.0, 0.0, 0.0, 0.0]
44225	OFP	[0.0, 0.0, 0.9, 0.1]
2200	NO	[0.8, 0.0, 0.2, 0.0]
40455	NO	[0.9, 0.1, 0.0, 0.0]
28572	NO	[1.0, 0.0, 0.0, 0.0]
25967	NO	[0.6, 0.2, 0.0, 0.2]
15945	NO	[1.0, 0.0, 0.0, 0.0]
42266	NO	[1.0, 0.0, 0.0, 0.0]
56099	NO	[1.0, 0.0, 0.0, 0.0]
16207	NO	[0.9, 0.1, 0.0, 0.0]
30029	NO	[1.0, 0.0, 0.0, 0.0]
17125	OFP	[0.1, 0.4, 0.5, 0.0]
27335	NO	[0.5, 0.2, 0.0, 0.3]
55197	NO	[0.7, 0.2, 0.1, 0.0]
42454	NO	[1.0, 0.0, 0.0, 0.0]
21044	NOM	[0.3, 0.5, 0.2, 0.0]
22453	NO	[1.0, 0.0, 0.0, 0.0]
56567	NO	[0.8, 0.0, 0.2, 0.0]
58699	NO	[1.0, 0.0, 0.0, 0.0]
17372	NO	[0.7, 0.0, 0.3, 0.0]
36527	NO	[1.0, 0.0, 0.0, 0.0]
18733	NO	[1.0, 0.0, 0.0, 0.0]
53262	OFP	[0.2, 0.0, 0.8, 0.0]
46035	NOM	[0.4, 0.6, 0.0, 0.0]
52767	NO	[0.9, 0.0, 0.1, 0.0]
53684	NO	[1.0, 0.0, 0.0, 0.0]
35795	OFP	[0.2, 0.2, 0.6, 0.0]
32827	NOM	[0.2, 0.8, 0.0, 0.0]
40197	OFP	[0.1, 0.0, 0.9, 0.0]
14451	NO	[0.6, 0.3, 0.1, 0.0]
43537	NO	[1.0, 0.0, 0.0, 0.0]
24389	OFP	[0.2, 0.2, 0.6, 0.0]
44105	NO	[1.0, 0.0, 0.0, 0.0]
52412	NO	[1.0, 0.0, 0.0, 0.0]
18290	OFP	[0.2, 0.1, 0.7, 0.0]
54807	NO	[1.0, 0.0, 0.0, 0.0]
12583	NO	[1.0, 0.0, 0.0, 0.0]
44063	NO	[0.7, 0.0, 0.0, 0.3]
39291	NO	[1.0, 0.0, 0.0, 0.0]
3010	NO	[0.7, 0.1, 0.1, 0.1]
47303	OFP	[0.1, 0.4, 0.5, 0.0]
23237	NOM	[0.4, 0.6, 0.0, 0.0]
45291	OFP	[0.1, 0.4, 0.5, 0.0]
52639	NO	[1.0, 0.0, 0.0, 0.0]
11735	NO	[1.0, 0.0, 0.0, 0.0]
5594	NOM	[0.3, 0.7, 0.0, 0.0]
48576	NO	[1.0, 0.0, 0.0, 0.0]
44388	NOM	[0.2, 0.8, 0.0, 0.0]
14866	NO	[1.0, 0.0, 0.0, 0.0]
12740	NO	[0.7, 0.3, 0.0, 0.0]
47440	NO	[0.7, 0.0, 0.2, 0.1]
53954	OFG	[0.1111111111111111, 0.1111111111111111, 0.0, 0.7777777777777778]
29471	NO	[1.0, 0.0, 0.0, 0.0]
52988	NO	[1.0, 0.0, 0.0, 0.0]
27168	NO	[0.6, 0.1, 0.3, 0.0]
53846	NO	[1.0, 0.0, 0.0, 0.0]
40730	NOM	[0.2, 0.7, 0.1, 0.0]
45530	NO	[0.7, 0.1, 0.0, 0.2]
45987	OFP	[0.1, 0.2, 0.7, 0.0]
16515	OFP	[0.2, 0.2, 0.6, 0.0]
51171	NO	[1.0, 0.0, 0.0, 0.0]
46568	NO	[1.0, 0.0, 0.0, 0.0]
22204	NO	[0.7, 0.3, 0.0, 0.0]
11470	OFP	[0.2, 0.1, 0.7, 0.0]
15130	NO	[0.9, 0.0, 0.1, 0.0]
39623	NO	[1.0, 0.0, 0.0, 0.0]
47453	NO	[0.8, 0.1, 0.0, 0.1]
3717	NO	[0.9, 0.0, 0.1, 0.0]
18150	NO	[0.5, 0.3, 0.1, 0.1]
9296	NOM	[0.3, 0.5, 0.2, 0.0]
7592	NO	[1.0, 0.0, 0.0, 0.0]
5044	OFP	[0.1, 0.3, 0.6, 0.0]
13295	NO	[0.9, 0.0, 0.1, 0.0]
21486	NO	[1.0, 0.0, 0.0, 0.0]
33436	NO	[1.0, 0.0, 0.0, 0.0]
46917	NOM	[0.3, 0.7, 0.0, 0.0]
26369	OFP	[0.0, 0.0, 1.0, 0.0]
57016	NOM	[0.0, 0.5, 0.5, 0.0]
49875	NO	[0.5, 0.1, 0.4, 0.0]
38109	OFP	[0.4, 0.1, 0.5, 0.0]
4331	NO	[1.0, 0.0, 0.0, 0.0]
24813	NOM	[0.1, 0.8, 0.1, 0.0]
18688	NO	[1.0, 0.0, 0.0, 0.0]
7896	NO	[1.0, 0.0, 0.0, 0.0]
44705	NO	[1.0, 0.0, 0.0, 0.0]
42161	NO	[0.8, 0.1, 0.1, 0.0]
36330	NOM	[0.0, 1.0, 0.0, 0.0]
4983	NO	[0.5, 0.1, 0.4, 0.0]
47834	NO	[0.8, 0.0, 0.2, 0.0]
23916	NO	[1.0, 0.0, 0.0, 0.0]
49043	NO	[0.9, 0.1, 0.0, 0.0]
1680	NO	[0.8, 0.0, 0.0, 0.2]
33319	NO	[1.0, 0.0, 0.0, 0.0]
39595	NO	[0.9, 0.0, 0.1, 0.0]
37455	NO	[1.0, 0.0, 0.0, 0.0]
23209	NO	[0.9, 0.0, 0.1, 0.0]
59589	NO	[1.0, 0.0, 0.0, 0.0]
16263	NO	[0.5, 0.2, 0.1, 0.2]
46090	NO	[0.7, 0.0, 0.3, 0.0]
8221	NO	[0.6, 0.3, 0.1, 0.0]
50310	OFG	[0.3, 0.0, 0.2, 0.5]
59165	NO	[1.0, 0.0, 0.0, 0.0]
53430	NOM	[0.1, 0.9, 0.0, 0.0]
2614	NO	[1.0, 0.0, 0.0, 0.0]
1336	NO	[1.0, 0.0, 0.0, 0.0]
2036	NO	[0.9, 0.1, 0.0, 0.0]
52001	NOM	[0.3, 0.7, 0.0, 0.0]
5929	NO	[1.0, 0.0, 0.0, 0.0]
58110	NO	[1.0, 0.0, 0.0, 0.0]
29179	NO	[0.8, 0.1, 0.1, 0.0]
4811	NO	[1.0, 0.0, 0.0, 0.0]
22218	NO	[0.9, 0.0, 0.1, 0.0]
23009	NO	[1.0, 0.0, 0.0, 0.0]
4116	OFP	[0.4, 0.0, 0.6, 0.0]
28073	NOM	[0.3, 0.5, 0.2, 0.0]
22477	NO	[0.8, 0.0, 0.2, 0.0]
28617	NO	[0.8, 0.2, 0.0, 0.0]
27673	OFP	[0.0, 0.1, 0.9, 0.0]
9400	NO	[1.0, 0.0, 0.0, 0.0]
42581	OFP	[0.2, 0.0, 0.8, 0.0]
46614	OFP	[0.2, 0.0, 0.8, 0.0]
57895	NO	[1.0, 0.0, 0.0, 0.0]
45693	NO	[0.9, 0.0, 0.1, 0.0]
53594	NOM	[0.3, 0.6, 0.1, 0.0]
23883	NO	[0.7, 0.3, 0.0, 0.0]
54233	NO	[1.0, 0.0, 0.0, 0.0]
27846	NO	[0.7, 0.2, 0.0, 0.1]
46672	NO	[0.8, 0.2, 0.0, 0.0]
27290	OFP	[0.2, 0.0, 0.8, 0.0]
46504	NO	[0.9, 0.1, 0.0, 0.0]
29391	OFP	[0.2, 0.2, 0.6, 0.0]
57275	NO	[1.0, 0.0, 0.0, 0.0]
41769	OFP	[0.2, 0.3, 0.5, 0.0]
26741	OFP	[0.2, 0.1, 0.7, 0.0]
52902	NO	[1.0, 0.0, 0.0, 0.0]
58375	NOM	[0.1, 0.9, 0.0, 0.0]
41213	NO	[1.0, 0.0, 0.0, 0.0]
44488	NO	[0.9, 0.0, 0.1, 0.0]
23483	NO	[1.0, 0.0, 0.0, 0.0]
1523	NO	[1.0, 0.0, 0.0, 0.0]
6838	NO	[0.8, 0.1, 0.0, 0.1]
46109	NO	[0.9, 0.1, 0.0, 0.0]
23701	NO	[1.0, 0.0, 0.0, 0.0]
29167	NO	[0.9, 0.1, 0.0, 0.0]
22104	OFG	[0.0, 0.3, 0.0, 0.7]
44503	NO	[1.0, 0.0, 0.0, 0.0]
56787	OFG	[0.2, 0.0, 0.3, 0.5]
57527	NO	[1.0, 0.0, 0.0, 0.0]
57823	OFP	[0.0, 0.0, 1.0, 0.0]
42579	OFP	[0.1, 0.2, 0.6, 0.1]
7284	OFP	[0.3, 0.1, 0.6, 0.0]
343	NO	[1.0, 0.0, 0.0, 0.0]
10392	NO	[1.0, 0.0, 0.0, 0.0]
50216	NO	[0.9, 0.0, 0.1, 0.0]
45591	NO	[1.0, 0.0, 0.0, 0.0]
690	NO	[0.6, 0.4, 0.0, 0.0]
38100	NO	[1.0, 0.0, 0.0, 0.0]
40861	OFP	[0.0, 0.0, 1.0, 0.0]
44280	NO	[0.8, 0.2, 0.0, 0.0]
10896	NO	[1.0, 0.0, 0.0, 0.0]
16679	OFP	[0.1, 0.0, 0.9, 0.0]
18320	NO	[1.0, 0.0, 0.0, 0.0]
51243	NOM	[0.1, 0.8, 0.1, 0.0]
6074	NO	[1.0, 0.0, 0.0, 0.0]
44045	NO	[0.9, 0.0, 0.0, 0.1]
26280	NO	[1.0, 0.0, 0.0, 0.0]
44198	NO	[0.8, 0.0, 0.2, 0.0]
44630	NO	[1.0, 0.0, 0.0, 0.0]
6989	OFP	[0.2, 0.2, 0.6, 0.0]
33325	OFP	[0.2, 0.0, 0.7, 0.1]
20938	NOM	[0.0, 0.7, 0.3, 0.0]
52587	NO	[1.0, 0.0, 0.0, 0.0]
13064	NOM	[0.2, 0.8, 0.0, 0.0]
16637	NO	[0.8, 0.1, 0.1, 0.0]
8731	NO	[1.0, 0.0, 0.0, 0.0]
47777	NO	[0.6, 0.3, 0.0, 0.1]
22640	NO	[1.0, 0.0, 0.0, 0.0]
20870	NO	[1.0, 0.0, 0.0, 0.0]
22361	OFP	[0.2, 0.3, 0.5, 0.0]
1899	NO	[0.9, 0.0, 0.0, 0.1]
43748	NO	[0.7, 0.1, 0.2, 0.0]
53649	OFP	[0.5, 0.0, 0.5, 0.0]
11517	NO	[1.0, 0.0, 0.0, 0.0]
42729	NO	[1.0, 0.0, 0.0, 0.0]
25136	NO	[1.0, 0.0, 0.0, 0.0]
45651	NO	[1.0, 0.0, 0.0, 0.0]
56418	NO	[0.8, 0.0, 0.2, 0.0]
